,brands,code,product_name,energy-kcal_value,energy-kj_value,carbohydrates_value,sugars_value,fat_value,saturated-fat_value,proteins_value,salt_value,sodium_value,nova-group,nutrition-score-fr,fruits-vegetables-nuts-estimate-from-ingredients_100g,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
9991,lidl,4056489559528,lightly salted hand cooked potato crisps,511.0,2138.024,54.6,0.4,28.5,3.4,7.2,0.77,0.308,3.0,11.0,0.0,0.007326007326007326,High,Low Sugar,No
9992,rugenwalder muhle,4000405001745,vegan curry aufschnitt,92.0,385.0,3.4,0.5,3.6,0.3,8.4,2.0,0.8,4.0,3.0,7.0,0.14705882352941177,Low,Low Sugar,Yes
9994,the collective,5056138201821,suckies peach and apricot,73.0,309.0,8.9,7.5,2.5,1.7,3.9,0.1,0.04,4.0,7.0,15.75,0.8426966292134831,Low,Moderate Sugar,Yes
9997,worldwide foods,4088600134086,special coconut rice,168.0,702.912,28.3,0.5,4.2,2.7,3.5,0.02,0.008,3.0,10.0,2.5,0.0176678445229682,Moderate,Low Sugar,No
9998,prime,850003560991,strawberry watermelon flavour,4.0,17.0,1.0,0.4,0.0,0.0,0.0,0.01,0.004,4.0,4.0,0.01,0.4,Low,Low Sugar,Yes
10001,everyday essentials,4088600556161,10 fish fingers,202.0,845.0,19.8,0.8,8.1,0.7,11.4,0.52,0.208,3.0,0.0,10.7142857142857,0.04040404040404041,Moderate,Low Sugar,No
10002,by sainsburys,204392,6 plain folded flatbreads,318.0,1330.512,56.0,3.0,4.5,0.5,10.4,0.865,0.346,4.0,1.0,11.3636363636364,0.05357142857142857,High,Low Sugar,Yes
10003,hw nevills,5057545744468,part baked baguettes,295.0,1250.0,59.8,3.7,1.3,0.2,8.9,1.1,0.44,3.0,4.0,0.0,0.06187290969899666,High,Low Sugar,No
10007,hacendado,8480000866561,ajo granulado,227.0,941.4,11.5,3.5,6.0,1.3,6.5,0.4925,0.197,1.0,6.0,100.0,0.30434782608695654,Moderate,Low Sugar,No
10008,proper corn,5060283762793,proper corn sweet popcorn,470.0,1966.0,65.0,20.0,19.0,1.6,6.4,0.0975,0.039,4.0,6.0,10.0,0.3076923076923077,High,High Sugar,Yes
10010,thats it,850000547568,mini fruit bars,300.0,1255.2,60.0,50.0,0.0,0.0,0.0,187.5,75.0,3.0,19.0,100.0,0.8333333333333334,High,High Sugar,No
10012,rana,8001665717892,spinach  mozzarella filled panfry gnocchi,229.0,958.136,37.0,1.9,5.2,1.7,6.0,1.7,0.68,4.0,9.0,0.0,0.05135135135135135,Moderate,Low Sugar,Yes
10013,terra delyssa,6191509910014,huile dolive extra vierge zero residu de pesticides,821.0,3374.0,0.0,0.0,91.2,19.3,0.0,0.0,0.0,2.0,2.0,100.0,,High,Low Sugar,No
10014,hellmanns,8720182674937,tomato ketchup,86.0,359.824,19.0,18.0,0.5,0.1,1.3,1.8,0.72,4.0,12.0,79.3,0.9473684210526315,Low,High Sugar,Yes
10015,mcvities mcvities,5000168040097,jaffa cakes,41.0,171.544,7.6,5.4,0.9,0.4,0.5,0.03,0.012,4.0,22.0,0.75,0.7105263157894738,Low,Moderate Sugar,Yes
10016,juicy marbles,3830074230365,thickcut filet,156.0,653.0,2.4,1.3,7.0,0.8,18.0,0.78,0.312,4.0,-6.0,2.5,0.5416666666666667,Moderate,Low Sugar,Yes
10018,riyas,5060415520802,plain naan bread,230.0,962.32,47.0,0.5,0.9,0.3,6.8,0.9825,0.393,3.0,4.0,2.67857142857143,0.010638297872340425,Moderate,Low Sugar,No
10019,barcel,8412600019689,takis queso volcano 100g,499.0,2084.0,53.0,3.3,27.0,10.0,5.8,1.6,0.64,4.0,17.0,0.0,0.062264150943396226,High,Low Sugar,Yes
10020,chergui,6111126005405,lait de chevre,53.0,221.752,3.5,2.4,3.1,2.2,2.9,0.0,0.0,3.5,2.0,0.0,0.6857142857142857,Low,Low Sugar,No
10021,selectgo,4056489760740,salade veggie boulgour legumes lentilles graines de courge,162.0,677.0,18.0,1.4,6.7,0.6,5.3,0.7,0.28,3.0,2.0,30.5,0.07777777777777778,Moderate,Low Sugar,No
10022,merchant gourmet,5056215600431,brown red  wild wholegrain rice,157.0,656.888,29.0,0.2,2.5,0.4,3.0,0.01,0.004,3.0,1.0,0.397614314115311,0.006896551724137932,Moderate,Low Sugar,No
10023,jd gross lidl,4056489753919,vollmilch extra cremig 30,563.0,2355.592,52.0,50.7,35.8,22.4,7.3,0.1,0.04,4.0,31.0,0.0,0.9750000000000001,High,High Sugar,Yes
10025,bimbo,6111260961759,bimbo maxi tacos,162.0,677.808,26.0,2.0,3.9,0.6,4.7,0.7875,0.315,4.0,6.0,11.25,0.07692307692307693,Moderate,Low Sugar,Yes
10026,gilbert,3518646124655,physiolac,267.0,1092.024,17.0,5.5,6.1,1.8,5.15,0.3,0.12,4.0,10.0,0.0001860827934478,0.3235294117647059,High,Moderate Sugar,Yes
10027,hacendado,8402001013928,caldo cocido,4.0631,17.0,1.0,0.5,0.0,0.0,0.0,0.885,0.354,4.0,4.0,0.0,0.5,Low,Low Sugar,Yes
10028,doritos,3168930173403,doritos saveur barbecue,496.0,1998.0,58.0,3.7,25.0,3.1,6.0,1.8,0.72,4.0,14.0,0.0,0.06379310344827586,High,Low Sugar,Yes
10030,carrefour bio carrefour,3560071469641,galettes epeautre,361.0,1526.0,61.0,0.8,1.9,0.4,20.0,0.24,0.096,3.0,-7.0,0.0,0.013114754098360656,High,Low Sugar,No
10031,yoplait,3329770087880,brasse a la grecque,79.0,330.536,3.0,3.0,5.5,3.7,3.3,0.12,0.048,1.0,2.0,0.0,1.0,Low,Low Sugar,No
10035,maribel,4056489955160,confiture fraises allegee en sucres,169.0,707.096,39.9,38.4,0.2,0.1,0.5,0.01,0.004,4.0,11.0,76.28125,0.9624060150375939,Moderate,High Sugar,Yes
10036,sondey,4056489917601,bio biscuits a lavoine,479.0,2004.0,55.6,26.8,23.0,13.7,8.5,0.91,0.364,4.0,21.0,0.0,0.48201438848920863,High,High Sugar,Yes
10037,hacendado,8480000054807,pepinillos agridulces,56.0,234.304,11.0,11.0,0.5,0.4,0.9,2.2625,0.905,1.0,9.0,100.0,1.0,Low,Moderate Sugar,No
10038,lidl,4056489843245,lait demiecreme,47.0,196.648,4.8,4.8,1.6,1.0,3.3,0.1,0.04,3.0,-1.0,2.475208333333335,1.0,Low,Low Sugar,No
10039,lidl,20046538,melange de fruits secs,646.0,2670.0,6.4,4.2,58.0,6.4,20.4,0.01,0.004,3.0,9.0,2.475208333333335,0.65625,High,Low Sugar,No
10041,badoit,3068320130132,badoit fruits rouges,21.0,86.0,4.7,4.6,0.5,0.0,0.5,0.06,0.024,4.0,4.0,5.0,0.978723404255319,Low,Low Sugar,Yes
10042,yoplait,3329770087675,brasse nature,66.0,276.144,4.1,4.1,3.3,2.2,4.0,0.15,0.06,1.0,4.0,0.0,1.0,Low,Low Sugar,No
10043,aldi,4061459385779,solesta olive oil,823.0,3443.432,0.0,0.0,91.4,13.1,0.0,0.0,0.0,3.0,0.0,20.8333333333333,,High,Low Sugar,No
10044,kelloggs,5059319032931,crunchy nut,398.0,1665.0,82.0,35.0,4.5,0.7,6.0,1.875,0.75,3.0,23.0,24.25,0.4268292682926829,High,High Sugar,No
10046,mars foods,5000159562034,celebrations,135.0,566.0,17.0,15.0,6.7,3.8,1.5,0.11,0.044,4.0,33.0,0.29296875,0.8823529411764706,Moderate,Moderate Sugar,Yes
10049,alsa,6111270630119,,68.0,285.53200000000004,10.5,7.0,0.25,0.1,0.3,0.08625,0.0345,4.0,19.0,0.0,0.6666666666666666,Low,Moderate Sugar,Yes
10051,marque repere jafaden,3564700002841,jus dorange pour jus,45.0,166.0,9.2,9.2,0.5,0.1,0.5,0.01,0.004,1.0,5.0,100.0,1.0,Low,Moderate Sugar,No
10052,lu mondelez pelletier,3392460482005,les gourmands pelletier biscottes tradition,414.0,1732.1760000000002,69.0,5.9,8.9,3.9,12.0,1.43,0.572,4.0,14.0,0.0,0.0855072463768116,High,Moderate Sugar,Yes
10053,lumondelezpepito,3017760329798,pockitos chocolat au lait,154.0,644.336,17.0,11.0,8.6,4.7,1.6,0.0775,0.031,4.0,27.0,3.66666666666667,0.6470588235294118,Moderate,Moderate Sugar,Yes
10054,lactalis president,3155251208082,beurrier saveur gastronomique doux,745.0,3117.08,1.0,1.0,82.0,57.0,0.7,0.03,0.012,2.0,20.0,0.0,1.0,High,Low Sugar,No
10055,benenuts,3168930007340,benenuts cacahuetes grillees  salees,631.0,2610.0,5.8,4.8,54.0,8.9,27.0,1.0,0.4,3.0,4.0,74.5,0.8275862068965517,High,Low Sugar,No
10056,la boulangere bio la boulangere,3284230004282,6 pains au chocolat bio pur beurre 270g,411.0,1721.0,46.0,14.0,21.0,14.0,8.0,0.89,0.356,4.0,18.0,0.0,0.30434782608695654,High,Moderate Sugar,Yes
10057,president,3228024930050,president emmental coeur de meule 400g,369.0,1532.0,0.5,0.5,29.0,21.0,27.0,0.6,0.24,3.0,9.0,0.0,1.0,High,Low Sugar,No
10058,bs,3580281210253,amandes decortiquees,645.0,2698.6800000000003,21.0,4.2,50.0,3.8,21.0,0.0,0.0,1.0,-10.0,100.0,0.2,High,Low Sugar,No
10059,suzi wan,4002359648618,lait de coco,191.0,789.0,3.1,2.4,19.0,18.0,2.1,0.04,0.016,4.0,15.0,64.0,0.7741935483870968,Moderate,Low Sugar,Yes
10060,creme dessert mont blanc,3700279301484,creme dessert praline,126.0,531.0,20.0,14.0,3.9,2.2,2.9,0.14,0.056,4.0,5.0,0.0,0.7,Moderate,Moderate Sugar,Yes
10061,belin,3017760667890,belin best of,512.0,2142.208,55.0,6.7,27.0,12.0,9.6,2.0,0.8,4.0,25.0,5.5,0.12181818181818183,High,Moderate Sugar,Yes
10062,nestle,3700123300014,pure life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.175,0.47,1.0,0.0,0.0,,Low,Low Sugar,No
10063,marque repere douceur du verger,3564700426579,,162.0,694.0,39.9,39.1,0.5,0.1,0.4,0.0,0.0,4.0,12.0,60.0,0.9799498746867169,Moderate,High Sugar,Yes
10064,jacquet,3029330070047,burger creation graines x4 260g,295.0,1243.0,47.0,7.9,7.0,2.0,8.4,1.1,0.44,4.0,8.0,4.5,0.16808510638297874,High,Moderate Sugar,Yes
10065,intersnack monster munch vico,3336971307051,monster munch gout jambon fromage,487.0,2039.0,65.0,4.5,23.0,2.9,4.7,2.0,0.8,4.0,18.0,0.0,0.06923076923076923,High,Low Sugar,Yes
10066,gerble,3175681228382,gerble  sugar free orange chocolate chip shortbread 132g 47oz,435.0,1820.04,72.0,0.5,16.0,2.1,6.4,0.22,0.088,4.0,5.0,25.0,0.006944444444444444,High,Low Sugar,Yes
10067,lays,3168930000877,,551.0,2305.0,53.0,0.5,34.0,4.2,6.3,1.1,0.44,3.0,13.0,8.5,0.009433962264150943,High,Low Sugar,No
10068,ker cadelac,3259426038693,ker cadelac  quatrequarts pure butter cake 500g 176oz,423.0,1768.0,47.0,30.0,23.0,16.0,6.0,1.3,0.52,4.0,29.0,0.0,0.6382978723404256,High,High Sugar,Yes
10069,jean herve,3390390000122,puree amande complete,665.0,2782.36,5.1,4.6,58.3,4.9,21.8,0.02,0.008,1.0,-10.0,100.0,0.9019607843137255,High,Low Sugar,No
10070,jura flore,3542860692010,comte 15 mois,418.0,1750.0,0.0,0.0,35.0,22.0,27.0,0.9,0.36,3.0,12.0,0.0,,High,Low Sugar,No
10071,marque reperenotre jardinscamark filiale e leclerc,3564700001226,lentilles vertes,309.75143403441683,1296.0,37.0,2.0,1.1,0.2,26.0,0.0,0.0,1.0,-15.0,100.0,0.05405405405405406,High,Low Sugar,No
10072,brossard,3088866510052,brossard  le cake aux fruits 300gr,370.0,1550.0,55.0,36.0,14.0,1.2,3.7,0.25,0.1,4.0,14.0,46.0,0.6545454545454545,High,High Sugar,Yes
10073,borsec,5942219000059,borsec regina apelor minerale apa minerala natura carbogozoasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,60.0,1.0,0.0,0.0,,Low,Low Sugar,No
10074,ker cadelac,3259426030666,madeleines extra moelleuses,465.0,1928.0,50.0,28.0,27.0,2.6,4.9,1.0,0.4,4.0,19.0,22.6666666666667,0.56,High,High Sugar,Yes
10075,mix buffet,3700009252567,salade snacking bol caesar 250g mix,163.0,681.0,14.0,1.3,8.2,1.6,7.5,0.52,0.208,4.0,2.0,8.9,0.09285714285714286,Moderate,Low Sugar,Yes
10076,liebig,3036811460280,veloute de tomates,36.0,140.0,5.6,2.9,0.8,0.4,0.8,0.6,0.24,3.0,0.0,68.0,0.5178571428571429,Low,Low Sugar,No
10077,bjorg,3229820790800,biscuits aux pepites de chocolatnoir et au lin,466.0,1949.744,65.0,22.0,18.0,3.8,8.3,0.66,0.264,4.0,14.0,15.8666666666667,0.3384615384615385,High,High Sugar,Yes
10078,marque repere notre jardin scamark filiale e leclerc,3564700005200,haricots verts extra fins 44,21.0,101.0,2.7,0.5,0.5,0.1,1.4,0.62,0.248,3.0,-2.0,85.5114774743832,0.18518518518518517,Low,Low Sugar,No
10079,tablier blanc,3564700044643,pate feuilletee,389.0,1546.0,35.0,0.7,23.0,12.0,5.4,1.3,0.52,4.0,20.0,3.0,0.02,High,Low Sugar,Yes
10080,too good,3245550080585,le veggie snack poppe aux legumes,91.0,384.0,15.3,0.7,2.4,0.3,1.7,0.34,0.136,4.0,12.0,0.0,0.0457516339869281,Low,Low Sugar,Yes
10081,marque repere jafaden,3564700628980,pur jus de pomme,40.0,170.0,10.0,10.0,0.5,0.1,0.5,0.0,0.0,1.0,5.0,100.0,1.0,Low,Moderate Sugar,No
10082,marque repere les croises scamark filiale e leclerc,3564700011881,camembert,265.0,1134.0,0.5,0.5,21.0,14.0,19.0,1.4,0.56,3.0,12.0,0.0,1.0,High,Low Sugar,No
10083,chabrior intermarche,3250390036692,pain de mie nature extra moelleux,267.0,1130.0,51.0,6.8,2.6,0.3,8.7,1.1,0.44,4.0,6.0,2.1828125,0.13333333333333333,High,Moderate Sugar,Yes
10084,delices de kerloch sondey,20396138,madeleines,430.0,1801.0,54.0,23.0,21.0,2.0,5.5,0.71,0.284,4.0,15.0,24.0,0.42592592592592593,High,High Sugar,Yes
10085,marque repere les croises,3564700291962,beurrier tendre 80mg,713.1931166347993,2984.0,0.6,0.6,80.0,51.0,0.8,2.0,0.8,2.0,28.0,0.0,1.0,High,Low Sugar,No
10086,freshona,20083304,cornichons  extra fins au vinaigre,27.0,112.968,4.9,4.1,0.1,0.0,1.0,2.4,0.96,4.0,10.0,67.4440298507463,0.8367346938775508,Low,Low Sugar,Yes
10087,carrefour reflets de france,3245390089854,galettes de sarrasin preparees en bretagne,169.0,715.0,31.0,0.5,1.6,0.3,5.8,1.3,0.52,3.0,5.0,0.0,0.016129032258064516,Moderate,Low Sugar,No
10088,barilla,8076808890015,pates tortellini jambon fromage collezione 250g,405.0,1704.0,56.0,2.0,13.0,2.5,16.0,1.0,0.4,4.0,10.0,0.0,0.03571428571428571,High,Low Sugar,Yes
10089,picard,3270160861606,buddha bowl pates au basilic,137.0,575.0,16.0,0.5,4.3,0.7,6.4,0.3,0.12,3.0,-3.0,59.3825,0.03125,Moderate,Low Sugar,No
10090,bordeau chesnel,3024720027724,rillettes de poulet roti en cocotte,328.0,1367.0,0.5,0.5,29.0,9.2,16.3,0.975,0.39,3.0,17.0,1.0,1.0,High,Low Sugar,No
10091,cote dor,7622210995049,180g c or lt raisin noiset,519.0,2171.496,50.0,49.0,30.0,13.0,8.5,0.1775,0.071,4.0,28.0,30.0,0.98,High,High Sugar,Yes
10092,bouton dor,3250391781966,moutarde de dijon bio,155.0,630.0,2.4,2.2,12.0,0.7,7.2,5.7,2.28,3.0,21.0,0.0,0.9166666666666667,Moderate,Low Sugar,No
10093,marque repererustica,3564700252147,olives vertes denoyautees,144.0,602.496,0.0,0.0,15.0,2.0,0.9,3.5,1.4,3.0,19.0,16.0,,Moderate,Low Sugar,No
10094,old el paso,8410076350213,salsa dip mild,39.0,163.17600000000002,6.8,4.1,0.5,0.0,1.5,1.32,0.528,4.0,5.0,73.21625,0.6029411764705882,Low,Low Sugar,Yes
10095,saupiquet,3165957610010,thon a la catalane,76.0,317.98400000000004,5.3,4.4,2.6,0.3,7.4,1.1,0.44,4.0,3.0,23.44970703125,0.8301886792452832,Low,Low Sugar,Yes
10096,ptit louis,3272770098007,ptit louis,242.0,1012.528,3.5,3.0,22.9,15.7,5.4,1.1,0.44,4.0,16.0,0.0,0.8571428571428571,Moderate,Low Sugar,Yes
10097,delpierre,3038680063630,filet de harengs doux,177.0,740.568,0.0,0.0,12.0,3.3,17.0,3.9,1.56,3.0,24.0,0.0,,Moderate,Low Sugar,No
10098,badoit,3068320105192,badoit zest citron,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,4.0,0.0,0.0499999999999972,,Low,Low Sugar,Yes
10099,jardin bio lea nature,3760020503857,sirop dagave equitable,300.0,1275.0,75.0,75.0,0.0,0.0,0.0,0.03,0.012,1.0,18.0,0.0,1.0,High,High Sugar,No
10100,carrefour,3560070711994,8 pains au chocolat au levain,400.0,1674.0,46.0,12.0,20.0,11.0,7.5,0.86,0.344,4.0,21.0,0.0,0.2608695652173913,High,Moderate Sugar,Yes
10101,andros,3608580765554,pomme chataigne,127.0,536.0,29.0,25.0,0.4,0.0,0.5,0.0,0.0,4.0,7.0,97.0,0.8620689655172413,Moderate,High Sugar,Yes
10102,lays,3168930001911,lays 3ds bugles gout cacahuete,570.0,2370.0,48.0,4.0,38.0,4.0,8.5,1.8,0.72,4.0,19.0,10.246875,0.08333333333333333,High,Low Sugar,Yes
10103,marque repere rustica,3564700465899,ketchup reduit en sucres,66.0,279.0,13.2,8.3,0.2,0.1,1.1,2.2,0.88,4.0,12.0,21.2265625,0.6287878787878789,Low,Moderate Sugar,Yes
10104,marque repere leclerc epi dor,3564700019320,extra moelleux  nature,287.0,1213.0,52.0,5.2,4.7,0.7,7.7,1.1,0.44,4.0,6.0,7.65,0.1,High,Moderate Sugar,Yes
10105,picard,3270160726165,eminces de poulet tagliatelles completes et legumes facon wok,104.0,435.136,12.0,3.1,1.7,0.4,9.1,0.43,0.172,4.0,0.0,37.4029296875,0.25833333333333336,Moderate,Low Sugar,Yes
10106,delikato jutro,4061458028394,tomatenketchup,98.0,415.0,20.0,18.0,0.5,0.1,1.8,1.8,0.72,3.0,12.0,72.0,0.9,Low,High Sugar,No
10107,picard,3270160193301,4 filets de cabillaud panure croustillante,193.0,809.0,17.0,1.8,8.1,0.9,12.0,0.46,0.184,4.0,0.0,3.64583333333333,0.10588235294117647,Moderate,Low Sugar,Yes
10108,sodebo pasta xtrem,3242272261056,xtrembox  radiatori 4 fromages,178.0,748.0,21.0,1.2,6.7,4.2,8.1,0.67,0.268,3.0,6.0,0.231297810872395,0.05714285714285714,Moderate,Low Sugar,No
10109,carrefour groupe carrefour,3270190181231,cornichons extrafins aux 5 epices et aromates,16.0,68.0,0.7,0.0,1.0,0.2,1.2,1.5,0.6,4.0,2.0,87.2093023255814,0.0,Low,Low Sugar,Yes
10110,chene dargent,20024710,fromage doux et cremeux 31  mg,357.0,1493.688,0.5,0.1,31.0,21.7,19.0,1.5725,0.629,3.0,14.0,0.0,0.2,High,Low Sugar,No
10111,marque repere les croises,3564700562406,saintemaure fromage de chevre,291.0,1194.0,0.5,0.5,23.0,16.0,18.0,1.6,0.64,3.0,13.0,0.0,1.0,High,Low Sugar,No
10112,intersnack vico,4017100764004,vico pop corn baff caramel,434.0,1831.0,83.0,57.0,9.0,3.3,3.8,0.49,0.196,4.0,24.0,0.0,0.6867469879518072,High,High Sugar,Yes
10113,snack day lidl,20550196,,497.0,2077.0,62.0,6.1,25.0,2.5,3.9,0.91,0.364,4.0,13.0,1.50416666666667,0.09838709677419354,High,Moderate Sugar,Yes
10114,panzani,3038359005053,tomacouli nature,27.0,113.0,4.5,3.9,0.1,0.05,1.2,0.05,0.02,1.0,-4.0,99.0,0.8666666666666667,Low,Low Sugar,No
10115,marque repere tokapi,3564700312803,sticks  bretzels,390.0,1651.0,77.0,1.8,2.9,0.4,12.0,3.3,1.32,3.0,19.0,0.0,0.023376623376623377,High,Low Sugar,No
10116,marie,3248830692287,canard confit  ecrase de pdt,148.0,587.0,8.8,0.9,9.1,5.0,7.2,0.6,0.24,3.0,5.0,2.704296875,0.10227272727272727,Moderate,Low Sugar,No
10117,liebig,3036810350032,cepes  bolets a la creme fraiche,32.0,136.0,4.5,0.7,1.2,0.7,0.8,0.66,0.264,4.0,3.0,6.32,0.15555555555555556,Low,Low Sugar,Yes
10118,maitre jean pierre,20712587,pains au chocolat,405.0,1694.52,48.0,15.0,20.0,10.0,7.2,0.97,0.388,4.0,22.0,2.31789215686275,0.3125,High,Moderate Sugar,Yes
10119,carrefour,3560070825509,coquillettes ble complet,360.0,1525.0,70.0,3.0,2.0,0.4,13.0,0.0,0.0,1.0,-4.0,0.0,0.04285714285714286,High,Low Sugar,No
10120,aachener zucker und backwaren paul schaeffer favorina lidl,20036188,pains depices,374.0,1578.0,68.7,47.9,8.0,3.0,4.8,0.3,0.12,4.0,19.0,0.521317825597883,0.6972343522561862,High,High Sugar,Yes
10121,lucien georgelin,3330720258106,abricot bio,182.0,761.488,44.0,43.0,0.5,0.1,0.5,0.08,0.032,4.0,13.0,58.3333333333333,0.9772727272727273,Moderate,High Sugar,Yes
10122,crownfieldlidlnordgetreide,20983505,milkchoco bits,132.0,552.288,20.6,7.5,4.2,1.4,2.5,0.1475,0.059,4.0,17.0,2.5,0.36407766990291257,Moderate,Moderate Sugar,Yes
10123,nestle,8410100027463,chocapic,389.0,1642.0,73.6,22.4,4.8,1.3,8.9,0.22,0.088,4.0,7.0,0.0,0.30434782608695654,High,High Sugar,Yes
10124,siggis,3023290032282,skyr nature,75.6,316.3104,4.9,4.9,0.0,1.4,14.0,0.14,0.056,1.0,-3.0,0.0,1.0,Low,Low Sugar,No
10125,kuhne kuhne,3104710009739,petit croquants,33.0,138.0,5.0,4.8,0.5,0.2,1.5,1.5,0.6,4.0,6.0,72.96,0.96,Low,Low Sugar,Yes
10126,jardin bio lea nature,3760020509316,tirebouchons semicomplets,357.0,1515.0,71.0,3.6,1.6,0.3,12.3,0.02,0.008,1.0,-2.0,0.0,0.05070422535211268,High,Low Sugar,No
10127,lindt,3046920047708,creation praline feuillete,565.0,2357.0,52.0,50.0,36.0,18.0,6.9,0.26,0.104,4.0,32.0,4.66666666666667,0.9615384615384616,High,High Sugar,Yes
10128,alsan,4002724000775,biomargarine gold,720.0,2960.0,0.5,0.5,80.0,40.0,0.5,0.05,0.02,4.0,17.0,2.734375,1.0,High,Low Sugar,Yes
10129,cfr yoplait yoplait,3329770062696,creme fraiche legere,143.0,598.312,6.0,3.6,11.9,8.0,2.8,0.11,0.044,4.0,13.0,0.0,0.6,Moderate,Low Sugar,Yes
10130,jd gross,20691998,chocolat noir a la pointe de sel,568.0,2376.512,52.8,0.0,39.2,0.0,4.8,1200.0,480.0,4.0,8.0,0.0,0.0,High,Low Sugar,Yes
10131,carrefour,3560070926930,tortillas chips nature,472.0,1979.0,64.0,0.8,20.0,2.0,6.6,0.9,0.36,3.0,7.0,0.0,0.0125,High,Low Sugar,No
10132,lindt,4000539671005,lapin dor chocolat au lait,544.0,2272.0,56.0,54.0,32.0,19.0,7.2,0.32,0.128,4.0,32.0,0.0,0.9642857142857143,High,High Sugar,Yes
10133,carrefoursimpl,3245414638853,fromage blanc 0,51.0,217.0,5.3,5.3,0.5,0.2,6.8,0.1,0.04,3.0,-1.0,0.0,1.0,Low,Moderate Sugar,No
10134,marie,3248833087967,riz a la cantonaise,130.0,550.0,21.0,0.5,3.1,0.5,4.2,0.66,0.264,3.0,3.0,11.2899166780534,0.023809523809523808,Moderate,Low Sugar,No
10135,miel lapiculteur,3088540202617,miel acacia de france,316.0,1322.144,78.6,78.6,0.1,0.1,0.4,0.0,0.0,2.0,18.0,0.0,1.0,High,High Sugar,No
10136,carrefour,3270190189763,vinaigre balsamique de modene,102.0,435.0,20.0,19.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,25.0,0.95,Moderate,High Sugar,No
10137,freshona,20573577,haricots blancs a la tomate,82.0,343.0,10.9,1.1,0.5,0.1,5.7,0.75,0.3,4.0,-5.0,93.4398112105878,0.10091743119266056,Low,Low Sugar,Yes
10138,saint eloi,3250390114888,haricots rouges,95.0,402.0,11.0,0.5,0.6,0.1,8.3,0.53,0.212,3.0,-4.0,50.0,0.045454545454545456,Low,Low Sugar,No
10139,materne,3021760403891,pompotes 5 fruits pomme goyave mangue ananas passion,56.0,237.0,11.0,10.0,0.5,0.2,0.5,0.01,0.004,4.0,-3.0,99.85,0.9090909090909091,Low,Moderate Sugar,Yes
10140,marque repere natvie,3564700868553,boisson a la noisette,36.0,127.0,3.1,3.1,2.0,0.3,0.5,0.13,0.052,4.0,4.0,2.5,1.0,Low,Low Sugar,Yes
10141,hacendado,8480000182104,sardinillas en aceite de oliva,365.555555555556,887.0,0.0,0.0,33.3333333333333,6.0,16.6666666666667,0.0,0.0,3.0,1.0,16.6666666666667,,High,Low Sugar,No
10142,marque repere les croises,3564700467480,fromage a tartiner nature 25,257.0,1053.0,3.0,3.0,25.0,16.0,4.5,1.0,0.4,3.0,16.0,0.0,1.0,High,Low Sugar,No
10143,hacendado,8480000260390,garbanzos,90.0,379.0,9.5,0.7,2.2,0.5,5.5,0.8,0.32,3.0,-1.0,85.1894374282434,0.07368421052631578,Low,Low Sugar,No
10144,cocacola coca,5000112547726,cola,42.0,175.728,10.6,10.6,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,1.0,Low,Moderate Sugar,Yes
10145,crownfield,20983512,barrette arachidi e cioccolato al latte,53.0,2211.0,31.0,20.0,35.0,7.6,18.0,0.14,0.056,4.0,18.0,59.0,0.6451612903225806,Low,High Sugar,Yes
10146,lidl,20057152,oeufs frais,140.0,585.76,0.5,0.5,9.8,2.6,13.0,0.305,0.122,1.0,-1.0,0.0,1.0,Moderate,Low Sugar,No
10147,montesinos,8413556010324,,160.0,666.0,5.4,4.4,11.6,8.1,8.7,0.12,0.048,3.0,8.0,0.0,0.8148148148148149,Moderate,Low Sugar,No
10148,haribo,3103220006658,mao croqui,409.0,1711.256,87.0,17.5,6.1,0.625,0.9,0.0125,0.005,4.0,10.0,0.0688552856445312,0.20114942528735633,High,High Sugar,Yes
10149,materne,3021760403792,pompotes 5 fruits sans sucres ajoutes,49.0,205.016,9.5,8.7,0.5,0.2,0.5,0.01,0.004,4.0,2.0,0.0,0.9157894736842105,Low,Moderate Sugar,Yes
10150,la boulangere,3760049798838,pain farine depeautre  graines 260g,314.0,1320.0,44.0,4.4,10.0,1.1,10.0,0.93,0.372,4.0,4.0,0.0,0.1,High,Low Sugar,Yes
10151,natural happiness,8711299021028,seed mix melange de graines,618.0,2585.712,5.7,1.5,53.6,8.0,24.8,125.0,50.0,1.0,-5.0,50.0,0.2631578947368421,High,Low Sugar,No
10152,saupiquet,3165950221961,thon entier nature,93.0,389.112,0.0,0.0,0.5,0.2,22.0,1.0,0.4,4.0,-2.0,0.0,,Low,Low Sugar,Yes
10153,st hubert st hubert omega 3,3366321051648,st hubert omega 3 600 g doux format special,468.0,1924.0,0.0,0.0,52.0,15.0,0.0,0.42,0.168,4.0,10.0,30.0,,High,Low Sugar,Yes
10154,barilla gran cereale,8076809540124,gran cereale classico,461.0,1933.0,60.0,17.0,19.0,1.7,8.3,0.7,0.28,4.0,8.0,0.0,0.2833333333333333,High,High Sugar,Yes
